"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"715","2002-12-31","Wissenschaft","Bruyn, Günter de: Unter den Linden, Berlin: Siedler 2002, S. 52","Franziska, genannt Fanny, wurde die heißgeliebte und nach ihrem frühen Tod nie","vergessene","Frau des Reformgegners und späteren Generals von der Marwitz aus Friedersdorf, wo man noch heute ihr Grab findet; und Marie lebte mit dem Reformer und Militärtheoretiker von Clausewitz in glücklicher Ehe und gab als Witwe aus seinem Nachlaß das weltberühmte Werk »Vom Kriege« heraus."
"716","2003-01-01","Belletristik","Bach, Tamara: Marsmädchen, Hamburg: Verlag Friedrich Oetinger 2003, S. 32","Die","alte","Frau, die immer an dem Fenster sitzt und in den Himmel starrt, jeden Tag."
"717","2003-01-01","Belletristik","Bach, Tamara: Marsmädchen, Hamburg: Verlag Friedrich Oetinger 2003, S. 53","»Mimi klingt nach seniler","alter","Frau.«"
"718","2003-01-01","Belletristik","Bach, Tamara: Marsmädchen, Hamburg: Verlag Friedrich Oetinger 2003, S. 65","Suse hört Musik von","starken","Frauen, die darüber singen, wie das mit der Liebe und den Männern und den Frauen ist."
"719","2003-01-01","Belletristik","Bach, Tamara: Marsmädchen, Hamburg: Verlag Friedrich Oetinger 2003, S. 126","Nur eine","alte","Frau mit Einkaufstasche sitzt hier auf einer Bank."
"720","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 13","Zusammengenommen macht das die Existenz einer","jungen","Frau nicht gerade einfach."
"721","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 16","Wir haben ja noch kein Wort mit den beiden","jungen","Frauen gesprochen."
"722","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 20","Er hat Vaterschaft als ein nicht gesichertes Phänomen betrachtet, eine Erfindung","versorgungshungriger","Frauen, die ihren Hintern zu lange in den Nordwind gehalten haben."
"723","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 30","Warum stelle ich einer so","außergewöhnlichen","Frau auch so konventionelle Fragen?"
"724","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 36","Dabei meint die","kleine","Frau, die mir gegenübersteht, nicht die Türschwelle, sondern eine rosarote Linie hinter ihr."
"725","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 59","Wehrlose Wesen, der Willkür von Bodybuildern und","schönen","Frauen ausgeliefert."
"726","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 61","Eine süße Statistin, wo sie nichts zu suchen hat, eindeutig, und dann sperrt sie noch die Ohren auf, die","junge","Frau, als Birgit sagt:"
"727","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 114","Ich höre das Wasser, das an Unterspülungen und dem Werk der Bisamratten eigenartige Geräusche erzeugt, verwandt denen des Absaugers im OP, wenn ein Vakuum an der Haut, dem Fleisch zieht, höre Motorengeräusche, Autos, weit weg die Straße, wo ich eigentlich sein sollte, und noch sehr von Ferne das Hollern, Stampfen eines Schiffsmotors, ein Schubschiff kämpft gegen die Strömung, und in der Tiefe höre ich die Aale, was immer sie tun, und im Fett der Aale wittere ich die Schwermetalle, die sich dort zusammengefunden haben, jedes nach seiner Art, und von dieser übermenschlichen Wahrnehmungsfähigkeit verblüfft, verstehe ich plötzlich, daß dieser Fall mit ihr, der kleinen","blonden","Frau, zu tun hat."
"728","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 118","Die","junge","Frau, deren Namen ich nicht weiß."
"729","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 118","Meine Mutter hat sich schon dahingehend geäußert und soeben eine","andere","Frau erwähnt, eine gewisse Lea oder Leila."
"730","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 119","Kranach würde mir raten, einen Namen für die","junge","Frau zu erfinden."
"731","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 119","»Das war die Leiste«, berichtigt mich die","erstaunliche","Frau."
"732","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 121","Diese","junge","Frau steuert ihr kleines Auto, einen Japaner von perfider Zuverlässigkeit, durch die Landschaft."
"733","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 125","Noch nie habe ich eine so","kleine","Frau angefaßt."
"734","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 144","Die","blaugewandeten","Frauen in der Zentralsterilisation haben sich schon Sorgen gemacht."
"735","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 149","Eine","junge","Frau im gelben Trainingsanzug läuft an mir vorbei."
"736","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 167","»Natasha ist eine","tolle","Frau.«"
"737","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 178","Natasha ist seine","erste","Frau."
"738","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 179","Also ihr erster Mann nach Ulf, wenn man der","jungen","Frau glauben darf."
"739","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 186","Eine schwarze","kahlgeschorene","Frau betritt mit nichts als einem Mikrophon und gelben Fellmoonboots den Ring; die Menschen klatschen und schreien."
"740","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 187","»Die","bessere","Frau gewinne."
"741","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 187","Die","bessere","Frau wird gewinnen, wie im richtigen Leben.«"
"742","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 194","Als einer der letzten verlasse ich den Saal, zusammen mit den zwei","blinden","Frauen, die eine Reihe hinter mir saßen."
"743","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 195","35 Ich habe eine","gehäutete","Frau gesehen, und du kannst dir nicht vorstellen, was für einen Unterschied das macht"
"744","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 206","»Habt ihr Alkohol getrunken?« fragt die","gute","Frau, läßt alle Hemmungen fallen."
"745","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 217","»Sie ist eine sehr","schöne","Frau.«"
"746","2003-01-01","Belletristik","Braun, Marcus: Hochzeitsvorbereitungen, Berlin: Berlin Verlag 2003, S. 217","»Wieso soll sich eine","schöne","Frau mit einem Mann zufriedengeben?« sagt sie."
"747","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 18","Die","alten","Frauen halten die Handtaschen auf den zusammengepressten Knien, die Männer sitzen breitbeinig."
"748","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 30","Im Bus nur zwei","alte","Frauen mit braunen Strickmützen."
"749","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 54","Ein Fernwehblick wie der von der","jungen","Frau auf dem gezackten Uraltfoto, das Katharina vor ein paar Tagen aus der Bonbonniere gefischt hatte."
"750","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 54","Die","junge","Frau auf dem Schwarz-WeißFoto hatte mit ihrem Blick Katharinas Blick gefangen; sie wollte sich dieses Foto später noch mal in Ruhe anschauen, vielleicht die Mutter fragen, wer das war, oder lieber Tante Bärbel."
"751","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 59","Zum Glück waren nicht so","tolle","Frauen da."
"752","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 65","Wenn sie die Augen schloss, sah sie wieder diese","junge","Frau vor sich, von dem Schwarz-Weiß-Foto, die einem genau in die Augen schaut, egal, wie man das Foto hält."
"753","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 76","Darunter noch das durchgeschwitzte T-Shirt mit der","schönen","Frau darauf: Schwarze Haare, schwarze Augen, Gitarre vor dem Bauch – es ist Chrissie Hynde, die Sängerin von den Pretenders."
"754","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 91","Zum Glück dauert es nicht lange und eine","ältere","Frau hält an."
"755","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 100","Zum Glück hat die Mutter nicht so eine riesige Kiste wie die meisten","anderen","Frauen aus dem Dorf."
"756","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 103","Hinter der","jungen","Frau steht eine Kirche."
"757","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 103","Die","junge","Frau schaut zu ihrem Geliebten, zu dem, der ihr die Bonbonniere geschenkt hat."
"758","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 117","So kommt es Katharina jedenfalls vor, denn sie kennt noch","andere","Frauen, die Maiglöckchenparfüm benutzen, und bei denen riecht es lieblich."
"759","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 119","Eine","wunderschöne","Frau mit leuchtend roten Haaren."
"760","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 120","Leben erzähle, eins vorweg: Sie war eine","wunderbare","Frau!"
"761","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 120","Luise Bronski heißt also die","junge","Frau auf dem Foto."
"762","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 139","»Du bist die schönste, feinste,","sinnlichste","Frau, die ich kenne ...«"
"763","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 146",,"Starke","Frau, schon allein das Krokodil zu tragen ist eine Leistung, geschweige denn sich nicht beißen zu lassen."
"764","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 146",,"Coole","Frau, coole Karte, wirklich."
"765","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 172","»Sehr","geehrte","Frau Klingbeil,"
"766","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 187","»Ich hab da eine ganz","tolle","Frau bei uns auf der Schule kennen gelernt.»"
"767","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 192","Eine","alte","Frau, klein und krumm, humpelt ihnen mit einem Stock entgegen."
"768","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 192","Mit solchen offenen Beinen läuft die","alte","Frau hier allein herum?"
"769","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 192","So eine","schöne","Frau ...«"
"770","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 198","Das ist die","alte","Frau, die sich früher manchmal um Mutti und Tante Bärbel gekümmert hat, als die beiden klein waren."
"771","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 206","Die","blonde","Frau am Nebentisch fragt den Mann ihr gegenüber:"
"772","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 206","Die","blonde","Frau am Nebentisch reicht ihrem Mann die Hände."
"773","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 228","Sie kenne da ein Haus","voller","Frauen."
"774","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 229","Du bist eben eine","starke","Frau!«"
"775","2003-01-01","Belletristik","Dölling, Beate: Hör auf zu trommeln, Herz, Weinheim: Beltz & Gelberg 2003, S. 234","»Sehr","geehrte","Frau Klingbeil,"
"776","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 21","Im Raum gab es außer mir keine","einzige","Frau."
"777","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 21","Er lebte mit seiner","dritten","Frau am Rande des Marais."
"778","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 21","Das letzte Mal, als ich meinen Onkel vor drei Jahren gesehen hatte, erzählte er, mit der","dritten","Frau zurück in Paris könne er alles noch besser vergessen, in günstigen Augenblicken auch seine Vergangenheit und manchmal sich selbst."
"779","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 27","Dieser Junge hier erfüllte nur zu gerne Befehle, und sei es, eine","unbekleidete","Frau zu beaufsichtigen."
"780","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 40","»Da sind","schöne","Frauen drin, darum.«"
"781","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 40","»","Schöne","Frauen«, sagte ich und legte die Zeitschrift in ein leeres Fach unter die Schlafanzüge."
"782","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 50","Wie John Bird seine","eigene","Frau belauscht und einer anderen zuhört"
"783","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 56","Eine","schwarze","Frau mit roten Haaren?«"
"784","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 57","Meine","eigene","Frau?«"
"785","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 73","Nicht mal rasieren können die sich, diese","deutschen","Frauen, sind sich alle gleich, was, ob im Osten oder im Westen.«"
"786","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 73","»Wo lebst du, Mann, John, hast du den","deutschen","Frauen noch nie auf die Beine geschaut?"
"787","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 105","Auf dem Deckblatt war eine","blonde","Frau mit rosa Lippen im seidenen Unterhemd abgebildet."
"788","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 115","Und dann kommt eine","junge","Frau, da dreht er auf, erzählt immer dieselben Geschichten, wie er zum Held wurde, na, da kann ich ihn gar nicht aufhalten."
"789","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 116","Die","zweite","Frau in der Schlange, eine sehr umfangreiche Person mit gelbem Regencape, schimpfte nach vorn, sie verliere gleich die Geduld, sie habe keine Zeit, eine Stunde für ihr Essen anzustehen, oben warteten fünf hungrige Mäuler, aber die erste in der Schlange, hager und gewissenhaft, ließ sich nicht beirren und erklärte der Dame in der Ausgabe, langsam und in gestochenem Hochdeutsch, daß sie keine Wurst möge, sie wolle jetzt keine Debatte darüber beginnen, ob Wurst ein Grundnahrungsmittel sei, sie möge Wurst einfach nicht, diese schon gar nicht und daß sie lieber mehr Käse hätte und nicht verstehe, warum sie nicht statt der Ration Wurst diesen Käse haben könne, der doch sicherlich nicht wertvoller sei, schließlich handele es sich, wenn man mal über den Schmelzkäse, der zur Wahl stehe, hinwegsehe, um einen stark riechenden Tilsiter der einfachsten Sorte."
"790","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 117","Aber die erste in der Schlange ließ nicht locker, bis die umfangreiche Zweite sich mit hochrotem Gesicht zu uns umdrehte und mich und die","junge","Frau zwischen uns um Beistand bat."
"791","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 117","Die","junge","Frau zwischen uns trat unruhig von einem Bein auf das andere, sie trug ein hellgelbes Sommerkleid mit großen Blüten und hatte offenbar nicht mit dem Regen gerechnet."
"792","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 119","Die Dame zwinkerte mir aus der Durchreiche zu, und die","junge","Frau wandte sich um."
"793","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 121","Die","neue","Frau saß am Fuß des Klettergerüsts und rauchte, sie sah hinauf zu ihren Kindern und sagte etwas."
"794","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 124","Die","neue","Frau und ihre Kinder waren verschwunden."
"795","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 159","Eine","ältere","Frau saß auf der Bank vor dem Fenster und blätterte in einer Zeitschrift."
"796","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 172","Sie schwieg und schon war es mir das Schweigen einer in sich","ruhenden","Frau, die ganz anders schien als ich und also gewiß keine quälenden Gedanken verscheuchen mußte."
"797","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 190","Auch ohne genau hingesehen zu haben, wußte ich, daß es die","alte","Frau war, die zeit meines Aufenthalts das Zimmer in der Wohnung genau über mir bewohnt hatte."
"798","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 216","»Nein,","hübsche","Frau, ist mir auch schon aufgefallen.«"
"799","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 248","Mit einer","betrogenen","Frau konnte er mitfühlen."
"800","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 254","Eine","rothaarige","Frau langte mit dem Arm vor mich und griff nach dem Waschpulver."
"801","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 263","Die","alte","Frau hatte es richtig gemacht."
"802","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 264","Doch in welches Wasser hätte die","alte","Frau springen sollen, von welcher Brücke, aus welcher Höhe?"
"803","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 265","Der Verkäufer sagte, er habe noch ganz andere Dinge, die mich vielleicht mehr interessierten, und zeigte mir großformatige Bilder von Motorrädern und spärlich","bekleideten","Frauen und Männern."
"804","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 269","Obwohl die Rosenblätter schon welk waren, strömten sie den Geruch einer","alten","Frau aus, der ich ein Seil besorgt hatte, mit dem sie sich in den Baum gestürzt hatte, geradewegs vor mein Fenster."
"805","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 272","Die","ältere","Frau mit polnischem Akzent reichte mir eine Hand."
"806","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 274","Hätte jeder Mensch dasselbe Ehrgefühl in bezug auf das Leben anderer wie die","alte","Frau, die mich um ein Seil gebeten und sich in den Baum gehängt hatte, auf ihr eigenes Leben, ich hätte diesen Weg nicht gehen müssen, nicht noch einmal am Pförtner vorbei, nicht aus den Augen der Kinder und Frauen und fort von den Hundeschnauzen."
"807","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 275","Eine","große","Frau stand mir im Weg."
"808","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 278","»Entschuldigen Sie, kennen Sie eine","junge","Frau, die hier mit ihren beiden Kindern wohnt?«"
"809","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 278","Eine","fremde","Frau öffnete die Tür."
"810","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 287","Statt ihrer kam nun seit einigen Tagen eine","junge","Frau von einer Eingliederungsstelle, die sich nach seinem Wohl erkundigte."
"811","2003-01-01","Belletristik","Franck, Julia: Lagerfeuer, Köln: DuMont Literatur und Kunst Verlag 2003, S. 289","Sie erzählte einer","anderen","Frau, daß ein Mann aus Block D vom Krankenhaus wieder zurück ins Lager gebracht worden sei."
"812","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 41","Sie ist nicht gerade das, was man eine","ängstliche","Frau nennt."
"813","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 44","Sie wollte nach Hause oder zurück in den Bus, irgendwohin, nur nicht im Haus dieser","abscheulichen","Frau bleiben, die ihr mit ihren kalten Kieselaugen Löcher ins Gesicht starrte."
"814","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 58","Es zeigte prächtig","gekleidete","Frauen, einen Feuerspucker, Akrobaten und so etwas wie einen König."
"815","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 100","Sie hatte seltsam kleine Füße für eine so","stämmige","Frau."
"816","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 214","Basta wird jedes Mal blass wie eine Brotmade, wenn Capricorn ihn dort runterschickt, seit ich mir den Spaß gemacht habe, ihm zu erzählen, dass eine","Weiße","Frau zwischen den Steinsärgen spukt.«"
"817","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 231","»Aber ich bin eine","vorsichtige","Frau."
"818","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 231","»Kein Mann drängt sich danach, dicke","alte","Frauen zu durchsuchen."
"819","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 275","Eine","alte","Frau ging vorbei, sie musterte die Fremden misstrauisch."
"820","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 329","Aber als sie vor der Wohnungstür standen, kam nur eine","alte","Frau die Gasse herunter."
"821","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 331","Die","alte","Frau, die in dem Haus gelebt hatte, hatte sich geweigert fortzugehen, doch Capricorn duldete keine neugierigen Augen so nah an seinem neuen Unterschlupf."
"822","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 332","Die","alte","Frau war aus dem Haus gestolpert und hatte geweint und geschrien."
"823","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 332","»Ihr Geist ist bestimmt noch hier«, sagte er immer wieder, »der Geist der","alten","Frau."
"824","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 338","»Komm mir jetzt nicht wieder mit dem Geist der","alten","Frau!«, sagte Staubfinger ärgerlich."
"825","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 338","Er fürchtete sich nicht vor Flüchen, Leitern und schwarzen Katzen, aber Geister sah er überall, und nicht etwa nur den der","alten","Frau, die irgendwo verscharrt in der harten Erde schlief."
"826","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 341","Die","alte","Frau, die aussah wie eine Elster und an die Meggie sich nur ungern erinnerte, stand neben ihnen und erteilte mit ungeduldiger Stimme Anweisungen."
"827","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 342","Die","alte","Frau wandte nicht einmal den Kopf."
"828","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 400","Sie blickte hinauf zu der","fremden","Frau."
"829","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 402","Das Gesicht der","fremden","Frau lag immer noch im Dunkeln, aber sie glaubte die Augen zu erkennen, eine schmale Nase ... und wenn sie sich das Haar heller vorstellte ..."
"830","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 418","»Hast du auch","jüngere","Frauen herausgelesen?«"
"831","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 426","Sie rief den","anderen","Frauen etwas zu, wahrscheinlich hatte sie Angst um Capricorns Hühner, aber Gwin war schon über die Mauer verschwunden."
"832","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 429","Hab ich dir nicht gesagt, dass so ein Ding die","Weißen","Frauen anzieht?"
"833","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 429","Und dann hastete er die Stufen hinauf, als wären die","Weißen","Frauen schon hinter ihm her."
