"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"1055","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 345","Meggie hob das tränennasse Gesicht und sah ihn hoffnungsvoll an, doch der","alte","Mann schüttelte den Kopf."
"1056","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 345","Der","alte","Mann runzelte die Stirn."
"1057","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 347","Die Form der Buchstaben auf dem meines Vaters gab mir den kuriosen Gedanken ein, er sei ein breitschultriger,","gedrungener","Mann mit lockigem schwarzen Haar und dunklem Teint gewesen."
"1058","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 359","Er war es nicht gewohnt, dass man ihn so furchtlos musterte, wie der","alte","Mann es tat."
"1059","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 359","Ein Blick von ihm, und Basta stieß dem","alten","Mann den Ellbogen so grob in den Rücken, dass er nach Luft schnappte."
"1060","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 360","»Du bist ein dreister","alter","Mann«, sagte er."
"1061","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 361","Selbst die Frauen, die dabei waren, den Boden unter den Tischen zu wischen, richteten sich auf und sahen zu Capricorn und dem fremden","alten","Mann hinüber."
"1062","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 361","»Sag, was du sagen willst,","alter","Mann!"
"1063","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 362","Er hatte nur Augen für den","alten","Mann, der ihn erfunden hatte."
"1064","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 364","Meggie hatte immer noch das Gefühl, dass der","alte","Mann sich köstlich amüsierte."
"1065","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 365","Als der","alte","Mann schwieg, zog Capricorn den Jackenärmel sorgfältig über sein Handgelenk und wischte sich eine Fluse vom Ärmel."
"1066","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 365","»Das ist wirklich eine ganz erstaunliche Geschichte,","alter","Mann«, sagte er mit leiser Stimme."
"1067","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 365","Wenn du mir Ärger machst oder deine Lügen nicht mir, sondern meinen Männern erzählst, werde ich Basta bitten, ein paar junge Vipern in Geschenkpapier zu wickeln und sie deinen Enkeln vor die Tür zu legen. Habe ich mich deutlich ausgedrückt,","alter","Mann?«"
"1068","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 366","Meggie sah den","alten","Mann erschrocken an."
"1069","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 374","Aber ich stehe mir nicht die Beine in den Bauch, um einen","alten","Mann und ein kleines Mädchen zu bewachen!"
"1070","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 375","Der","alte","Mann blickte sie ungläubig an, dann schüttelte er sehr energisch den Kopf."
"1071","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 377","Immer wieder stürzte etwas ein, auch nach all den Jahren noch, und","Capricorns","Männer mieden diesen Teil des Dorfes, wo hinter verrotteten Haustüren auf so manchem Tisch noch das schmutzige Geschirr längst verschwundener Bewohner stand."
"1072","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 383","»Einer nach dem anderen!«, grunzte er den","alten","Mann an."
"1073","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 384","Meggie konnte sich noch gut daran erinnern, wie der kleine,","dünne","Mann mit seinem Stapel Bücher durch Capricorns Kirche gehastet war."
"1074","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 387","Sie ließ den Finger die Zeilen entlangwandern, über das sandig raue Papier, während ihre Augen den Buchstaben folgten, an einen anderen, kälteren Ort, in eine andere Zeit, in ein Haus ohne verriegelte Türen und schwarz","gekleidete","Männer."
"1075","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 393","»Tränkt ihn mit Benzin, bis es herausleckt«, wies er Cockerell an, der mit zwei","anderen","Männern am Fuß der Treppe stand."
"1076","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 404","Der","alte","Mann schloss die Augen."
"1077","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 404","»Doch es gab einen, den die Menschen noch mehr fürchteten als","Capricorns","Männer."
"1078","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 407","Das Gesicht des","alten","Mannes sah aus, als hätte er die ganze Nacht kein Auge zugetan und dadurch noch ein paar Falten mehr bekommen."
"1079","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 409","Willst du hier sitzen, bis","Capricorns","Männer kommen und uns finden?"
"1080","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 410","Wo wohnt der","reichste","Mann im Ort?"
"1081","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 416","»Was? Hast du etwa keinen Spaß an so was,","alter","Mann?«"
"1082","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 417","Der magere","kleine","Mann zuckte die Achseln."
"1083","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 418","Er verbarg sein Gesicht hinter den Händen, knochig wie die eines","alten","Mannes waren sie."
"1084","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 428","Seine Knochen schmerzten schon nach der einen Nacht so sehr, dass er sich wie ein","alter","Mann bewegte, als Basta ihn und Resa hinunter in die Gruft brachte."
"1085","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 432","So wie Staubfinger stets etwas bei sich trug, um Feuer zu machen, hatte Resa immer etwas Papier und einen Stift dabei, ihre Zunge aus Holz, wie sie es nannte; Kerzenstummel, ein Stift und etwas schmutziges Papier – offenbar war keines der Dinge","Capricorns","Männern gefährlich genug erschienen, um es ihr fortzunehmen."
"1086","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 441","Der","alte","Mann war ein begnadeter Lügner."
"1087","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 444","»Wenn es nicht wirkt,","alter","Mann«, knurrte Basta, bevor er die Tür hinter sich zuzog, »verzier ich dein Gesicht genauso, wie ich es beim Schmutzfinger getan habe.«"
"1088","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 448","Der","alte","Mann seufzte."
"1089","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 459","Das Feuer wird für Aufregung sorgen,","Capricorns","Männer werden damit beschäftigt sein, es zu löschen, und in dem Durcheinander werde ich versuchen, an Meggie heranzukommen."
"1090","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 462","Aber der","alte","Mann hob nur ratlos die Schultern."
"1091","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 488","Er lauschte mit unbewegtem Gesicht, während Elinor von Capricorns Dorf und seinen","schwarzen","Männern erzählte, runzelte die Stirn, als sie von Brandstiftung und toten Hähnen sprach, und hob die Augenbrauen, als sie zu Meggie und der geplanten Hinrichtung kam."
"1092","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 488","Die Wände der Kirche sind mit Blut bestrichen und durch die Gassen streichen","schwarze","Männer, die in Wirklichkeit Totengeister sind und Feuer in ihren Taschen tragen."
"1093","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 506","Jedes Mal, wenn sich draußen auf dem Flur Schritte näherten, versteckte Fenoglio, was er geschrieben hatte, unter seiner Matratze, doch niemand kam, um nachzusehen, was der","alte","Mann da so pausenlos auf weiße Blätter kritzelte."
"1094","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 527","Die Elster hatte nicht nur Meggie mitgebracht, sondern auch noch einen","alten","Mann."
"1095","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 528","Capricorn erhob sich, sobald der","alte","Mann neben ihm saß."
"1096","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 533","»Solltest du nicht tun, wofür du hier bist, solltest du auf die Idee kommen, dich absichtlich zu versprechen oder die Worte so zu verdrehen, dass der Gast nicht kommt, auf den Capricorn wartet, dann wird Cockerell« – Meggie spürte Mortolas Atem auf der Wange, so dicht beugte sie sich über sie – »dem","alten","Mann dort die Kehle durchschneiden."
"1097","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 537","Ein paar von Capricorns übrig","gebliebenen","Männern lachten, Capricorn aber lehnte sich zurück und verschränkte erwartungsvoll die Arme."
"1098","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 537","Cockerell versuchte, ihm die Hand auf den Mund zu pressen, doch Fenoglio biss ihm in die Finger und wich ihm mit einer Behändigkeit aus, die Meggie dem","alten","Mann gar nicht zugetraut hätte."
"1099","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 538","Für den Spott, den er dafür von den Bänken erntete, drehte er Fenoglio den Arm so fest auf den Rücken, dass der","alte","Mann einen Schmerzensschrei ausstieß."
"1100","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 539","Doch es gab einen, den die Menschen noch mehr fürchteten als","Capricorns","Männer.«"
"1101","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 541","Aber keiner seiner","verbliebenen","Männer rührte sich, keiner der Jungen, keine der Frauen kam ihm zu Hilfe."
"1102","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 542","Und Mo nahm Meggie das Buch aus der Hand, flog mit den Augen die Zeilen entlang, die Fenoglio hinzugefügt hatte, und las mit fester Stimme zu Ende, was der","alte","Mann geschrieben hatte:"
"1103","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 545","Ob","Capricorns","Männer ihn mitgenommen hatten, oder ..."
"1104","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 551","Die Luft war erfüllt von Gemurmel, und die Gestalten, die über den Parkplatz schlenderten, sahen aus, als wären sie Kinderträumen entschlüpft und nicht den Worten eines","alten","Mannes."
"1105","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 552","Er sah, wie der Schatten aus dem Boden wuchs, wie der","alte","Mann verschwand, das Gesicht voll grenzenlosem Erstaunen, und wie Capricorn den Tod starb, den er selbst herbeigerufen hatte."
"1106","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 564","Auf dem Rasen hinter dem Haus war an der Stelle, an der","Capricorns","Männer die Bücher aufgeschichtet hatten, immer noch der Brandfleck zu sehen, doch die Asche hatte Elinor abtragen lassen – nachdem sie ein Marmeladenglas mit dem feinen grauen Staub gefüllt hatte."
"1107","2003-01-01","Belletristik","Funke, Cornelia: Tintenherz, Hamburg: Cecilie Dressler Verlag 2003, S. 564","Von den Büchern, die","Capricorns","Männer nur aus den Regalen gerissen hatten, standen viele schon wieder an ihrem Platz, andere warteten auf Mos Arbeitstisch darauf, neu gebunden zu werden, aber die Regale in der Bibliothek waren immer noch leer, und Meggie sah die Tränen in Elinors Augen, als sie beide davor standen – auch wenn sie sie hastig fortwischte."
"1108","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 43","Musbach verneinte und wies auf die Tageszeitung, die er nach der Lektüre stets dem","jungen","Mann überließ."
"1109","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 46","Ich dachte an die Geländeläufe in der Grundausbildung, an denen das ganze Regiment teilgenommen hatte, kompanieweise, vom Leutnant bis zum","letzten","Mann."
"1110","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 65","›","Junger","Mann‹, sagte er, ›eine interessante Frage."
"1111","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 65","Ich habe das Blut des","sterbenden","Mannes – er war vermutlich jünger als Sie heute und gewiß nicht freiwillig in diesem Krieg –, ich habe sein Blut sehr wohl geschmeckt und er das seine aus seinen blutigen Augen in seiner Kehle ..."
"1112","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 68","Während er noch seinen Gedanken an den aus Überdruß so überraschend zurückgetretenen Diktator Sulla nachhing – ein unangenehmer und doch","außergewöhnlicher","Mann –, plätscherte das übliche Tischgespräch an ihm vorüber."
"1113","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 81","Leo, unser Gruppenführer, ein unauffälliger, eher","schüchterner","Mann, der schien sich zu seinen Befehlen selbst überreden zu müssen; er bekam viel und regelmäßig Post aus der Heimat."
"1114","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 84","Und jetzt ein","alter","Mann, seit beinah fünfzig Jahren Vater."
"1115","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 94","Man mußte Joachim gehört haben, hingerissen von seiner eigenen Begeisterung, den Tag des Sieges verkündend, wenn dieser","kleine","Mann sich spannte und über sich hinauswuchs, wenn er von deutschen Domen und Dorfkirchen die Glocken erklingen und auf deutschen Straßen die Marschakkorde einrückender Regimenter erschallen ließ; Millionen Frauen, Mütter, Bräute jubelten den feldgrauen Heimkehrern zu und die sieghafte Fahne des Volkes allen voran!"
"1116","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 124","Einer der","alten","Männer hatte vor dem Sarg die Hacken zusammengeschlagen und salutiert."
"1117","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 138","Der junge sah dem","alten","Mann ins Gesicht:"
"1118","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 144","Der","alte","Mann weinte."
"1119","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 145","Den Anblick dieses alten,","schmerzgeschüttelten","Mannes, ihres Vaters, nicht ertragen?"
"1120","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 151","Da erst wagte Katja, dem","alten","Mann wieder ins Gesicht zu sehen."
"1121","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 152","Da stand ihr Vater, ein ernster, nicht mehr ganz","junger","Mann, und hielt die Mutter im Arm."
"1122","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 155","Das auf den Fotos sind Soldaten, Wehrmacht, ganz","normale","Männer!«"
"1123","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 156","»Ganz","normale","Männer«, hallte es in ihren Ohren wider."
"1124","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 156","Was wird aus","normalen","Männern, dachte Katja, während sie in die Klasse hastete, wenn alles aus den Fugen gerät?"
"1125","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 160","Vor ihm stand ein","junger","Mann, der Musbach seine linke Gesichtshälfte, von einer blauroten Geschwulst bedeckt, buchstäblich unter die Nase hielt."
"1126","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 164","Hier, die sechzigjährige Frau und ihr","einundsiebzigjähriger","Mann, aus ihrem gutbürgerlichen, so lange sicheren Leben – jedenfalls bis dreiunddreißig."
"1127","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 165","Jetzt zerrt man den","alten","Mann die hohe Ladefläche hinauf."
"1128","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 167","Saß starr, als der Vater mit wütend krähender Stimme zu singen begann, einer Stimme, die einem anderen, jüngeren zu gehören schien, der nichts mit diesem","alten","Mann zu tun hatte:"
"1129","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 167","Als sie ihn zu umarmen versuchte, blieb der","alte","Mann steif im Sessel sitzen."
"1130","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 170","»Ich spürte«, begann der","alte","Mann stockend, »einen Schlag gegen die Schulter, einen gegen den Kopf, ein sengendes Feuer im Bein, von der Ferse bis zum Oberschenkel und erwachte erst wieder, als es schrie."
"1131","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 174","Ein","junger","Mann war da durch den Graben gekrochen, ein junger Mann in Todesangst, ich oder keiner von beiden."
"1132","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 174","Ein junger Mann war da durch den Graben gekrochen, ein","junger","Mann in Todesangst, ich oder keiner von beiden."
"1133","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 178","Nachdem Katja so erregt an ihm vorbeigerannt war, hatte der Arzt Hans Musbach gleich aufgesucht und den","alten","Mann, zusammengesunken, Kopf auf den Armen, vor seinem Schreibtisch gefunden."
"1134","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 187","Zum ersten Mal, seit der Vater erzählte, erkannte Katja in dem","jungen","Mann der Erinnerungen ihren Vater wieder."
"1135","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 191","Mich an dich hängen, wie die eine junge Frau, als eine Art weiteres Gepäckstück oder so; und er, der Beheulte, klopfte ihr den Rücken, sah über sie hinweg die","anderen","Männer an mit einem Ausdruck höchsten Stolzes:"
"1136","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 201","Jede von ihnen war lange genug als Frau auf der Welt, um zu wissen, daß ein","einziger","Mann am Tisch genügt, um aus Frauen Evas zu machen."
"1137","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 211","Sie brachten den","jungen","Mann."
"1138","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 211","Wie sich die Dörfer glichen; wohin wir kamen: nur noch Frauen und Kinder und ein paar","alte","Männer."
"1139","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 219","Der Kopf des","alten","Mannes lehnte am blanken Leder des hohen Stuhls, sein Profil hob sich gegen die Nachmittagssonne ab, gelbes Licht, das durch die spiegelnden Scheiben wie durch eine Linse fiel."
"1140","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 224","Ein","unscheinbarer","Mann, fast schmächtig, aber mit klaren Augen.«"
"1141","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 225","Wenn sie in ihren Hosen, Schaftstiefeln, dem gegürteten Kittel und ihrer Mütze im Freien hantierte, sah sie eher aus wie ein","junger","Mann."
"1142","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 229","»Warten Sie noch ein bißchen«, bat sie den","jungen","Mann."
"1143","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 233","Aber vergessen Sie nicht, er ist ein","alter","Mann."
"1144","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 233","Er ist doch ein so","freundlicher","Mann."
"1145","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 238","Der Vater preßte die Hände gegen den Magen, krümmte sich, preßte die Hände gegen die Schläfen, das weiße, einst dunkle Haar und beugte sich vornüber, seinem Spiegelbild entgegen, verzerrt im grünen Glas der Schreibtischlampe, das Gesicht eines sehr","alten","Mannes."
"1146","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 240","Ach, wie gerne würde ich dorthin zurückkehren, träumte der","alte","Mann."
"1147","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 242","Mühelos erkannte sie in diesem alten den","jungen","Mann, der eine Frau in den Armen gehalten hatte, die nicht Mutter oder Tochter war."
"1148","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 245","»Der Schöneborn ist doch politisch ein","vernünftiger","Mann, oder?«"
"1149","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 251","Bis das Bild des Mannes am Horizont, der sich in seiner Verzweiflung krümmte, verblich und sie allein war mit diesem","wirklichen","Mann: dem alten Mann, dem Witwer, dem Mann in den besten Jahren, dem Lehrer, dem Vater, dem Ehemann, dem Soldaten, dem Studenten, dem Schüler, dem Jungen, dem kleinen Kind."
"1150","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 251","Bis das Bild des Mannes am Horizont, der sich in seiner Verzweiflung krümmte, verblich und sie allein war mit diesem wirklichen Mann: dem","alten","Mann, dem Witwer, dem Mann in den besten Jahren, dem Lehrer, dem Vater, dem Ehemann, dem Soldaten, dem Studenten, dem Schüler, dem Jungen, dem kleinen Kind."
"1151","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 258","Ganz","normale","Männer."
"1152","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 266","Gegen Mittag kamen sie zurück, ein Häuflein kahlgeschorener, bärtiger","junger","Männer, die Hände über den Köpfen, vor sich hertreibend."
"1153","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 269","Der","alte","Mann im Sessel konnte nicht mehr."
"1154","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 269","Aber der Knall meines Gewehrs in meinen Ohren, meines einzelnen, einsamen Gewehrs war nicht zu ersticken, und mein Blick, der nichts sah als einen Mann vor einem Birkenwald, mein","einsamer","Mann vor Spätsommerbirken, Hugo mit der sprudelnd roten Rose auf der Brust vor Spätsommerbirken, dieser Blick war durch nichts zu trüben."
"1155","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 272","»Du bist doch heute nicht mehr der","junge","Mann von damals.«"
"1156","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 274","Sah ihn noch einmal, den","jungen","Mann im dunklen Halbprofil, die untere Gesichtshälfte schwarz verschattet, die obere unterm Mützenschirm."
"1157","2003-01-01","Belletristik","Hahn, Ulla: Unscharfe Bilder, München: Deutsche Verlags-Anstalt 2003, S. 274","Der Mann war von","anderen","Männern umringt und hatte das Gewehr gesenkt."
"1158","2003-01-01","Belletristik","Müller,Herta: Der König verneigt sich und tötet, München: Carl Hanser Verlag 2003, S. 29","Und im Dorf verkündete der Friseur meinem Großvater, diesem damals fast","90jährigen","Mann, der seit Jahrzehnten allwöchentlich sein Kunde war, daß er ihn ab heut nicht mehr rasieren wird."
"1159","2003-01-01","Belletristik","Müller,Herta: Der König verneigt sich und tötet, München: Carl Hanser Verlag 2003, S. 96","Es war ein","fremder","Mann, der nach der künstlichen Beatmung den Menschenhaufen gleich verließ."
"1160","2003-01-01","Belletristik","Müller,Herta: Der König verneigt sich und tötet, München: Carl Hanser Verlag 2003, S. 150","Ein","alter","Mann sitzt vor seinem Haus auf der Bank, und der Nachbar geht vorbei und fragt:"
"1161","2003-01-01","Belletristik","Müller,Herta: Der König verneigt sich und tötet, München: Carl Hanser Verlag 2003, S. 150","Ich kenne den Witz seit zwanzig Jahren und setz mich seither zu dem","alten","Mann auf die Bank."
"1162","2003-01-01","Belletristik","Riedel, Susanne: Eine Frau aus Amerika, Berlin: Berlin Verlag 2003, S. 26","Außer der notwendigen Koketterie mit den schlimmsten aller Tatsachen: ein schlichter Biologe, ein Opportunist und ein alternder,","häßlicher","Mann zu sein."
"1163","2003-01-01","Belletristik","Riedel, Susanne: Eine Frau aus Amerika, Berlin: Berlin Verlag 2003, S. 52","»","Hübscher","Mann?« sagt Michael."
"1164","2003-01-01","Belletristik","Riedel, Susanne: Eine Frau aus Amerika, Berlin: Berlin Verlag 2003, S. 52","»Für","hübsche","Männer habe ich nichts übrig."
